Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
10.04593276977539,82.43766021728516,73.06163787841797,-9.682472229003906,0.2181614339351654,1.2582553625106812,-0.006141886115074158,0.00954363588243723,0.0024246054235845804
10.056180953979492,83.01944732666016,73.78348541259766,-9.734938621520996,0.20825979113578796,1.1716177463531494,-0.0021420421544462442,-0.01959763467311859,0.001983903581276536
10.013903617858887,82.98580169677734,73.73486328125,-9.744342803955078,0.21843719482421875,1.1854770183563232,-0.0012967733200639486,-0.014531612396240234,0.002034195000305772
9.969646453857422,82.94792938232422,73.6923599243164,-9.680057525634766,0.2418910562992096,1.1793078184127808,-0.0022869559470564127,-0.038795918226242065,0.0029617927502840757
9.912087440490723,82.90422058105469,73.634033203125,-9.593880653381348,0.2638404369354248,1.2339566946029663,-0.004875659942626953,-0.06209016963839531,0.003612600965425372
9.919108390808105,82.9157943725586,73.6379623413086,-9.559219360351562,0.2667964994907379,1.3309760093688965,-0.003946945536881685,-0.05100109428167343,0.002670475048944354
9.988189697265625,82.97261810302734,73.7042236328125,-9.661577224731445,0.2573005259037018,1.392727017402649,-0.0022631143219769,0.012347662821412086,0.0006878750282339752
10.010431289672852,82.9889907836914,73.72591400146484,-9.68010139465332,0.2579677104949951,1.3246333599090576,-0.0028636306524276733,0.03994051739573479,0.0013036653399467468
9.952946662902832,82.94876098632812,73.6692123413086,-9.664580345153809,0.25661611557006836,1.276497721672058,-0.005433335900306702,0.004290231037884951,0.0015219674678519368
9.916255950927734,82.92066192626953,73.63245391845703,-9.619769096374512,0.24886852502822876,1.335686206817627,-0.006500259041786194,-0.032481927424669266,0.0024633482098579407
9.95231819152832,82.95098876953125,73.6684341430664,-9.613622665405273,0.2345540076494217,1.4079123735427856,-0.006396323908120394,-0.009731949307024479,0.0022156164050102234
10.005135536193848,82.9979019165039,73.7212142944336,-9.607452392578125,0.23244160413742065,1.394860029220581,-0.006537512876093388,0.033930134028196335,0.0012127682566642761
10.012871742248535,83.01124572753906,73.72901916503906,-9.642208099365234,0.23159998655319214,1.3343724012374878,-0.006039813626557589,0.0420859158039093,0.00034440314630046487
9.99423599243164,82.99840545654297,73.71172332763672,-9.666683197021484,0.2453652024269104,1.3204734325408936,-0.007598475087434053,0.018339790403842926,0.0009430572972632945
9.984166145324707,82.99268341064453,73.70242309570312,-9.641207695007324,0.2485741227865219,1.330302119255066,-0.008030235767364502,0.004184059798717499,0.0021478168200701475
9.99620532989502,83.0096206665039,73.71524047851562,-9.603096961975098,0.2697519361972809,1.351666808128357,-0.007892400026321411,0.007355773355811834,0.0009784474968910217
10.040119171142578,83.04515075683594,73.76065826416016,-9.62812614440918,0.2782847285270691,1.3554377555847168,-0.008445979095995426,0.029420293867588043,0.0012168658431619406
10.07259750366211,83.07360076904297,73.79461669921875,-9.662480354309082,0.2645756006240845,1.322676181793213,-0.008591264486312866,0.043958988040685654,0.000895373523235321
10.067564964294434,83.07633209228516,73.79157257080078,-9.677911758422852,0.23754283785820007,1.278651475906372,-0.008966771885752678,0.03889072686433792,0.0011293216375634074
10.030104637145996,83.05709075927734,73.75656127929688,-9.648137092590332,0.208602175116539,1.241231083869934,-0.010028856806457043,0.012942219153046608,0.000712461827788502
10.013291358947754,83.04788208007812,73.74182891845703,-9.64240550994873,0.19315530359745026,1.2741154432296753,-0.010859222151339054,-0.005289167165756226,0.0015014782547950745
10.02936840057373,83.06571197509766,73.75933837890625,-9.662864685058594,0.18333084881305695,1.2981197834014893,-0.00999793317168951,0.005163437686860561,0.0013934449525550008
