Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-17.060672760009766,9.321179389953613,-41.71610641479492,-1.3833189010620117,-2.791516065597534,9.218432426452637,0.03512334078550339,-0.07853396981954575,-0.00855475664138794
-17.037343978881836,9.27214241027832,-41.70448303222656,-1.3567029237747192,-2.789541721343994,9.221765518188477,0.033624280244112015,-0.0910743996500969,-0.00685863196849823
-17.01648712158203,9.22304916381836,-41.689388275146484,-1.3798179626464844,-2.801908254623413,9.201567649841309,0.03341120108962059,-0.07442794740200043,-0.003848597640171647
-16.994993209838867,9.20032024383545,-41.68158721923828,-1.4010863304138184,-2.759467601776123,9.215678215026855,0.035320039838552475,-0.05590059608221054,-0.003774837125092745
-16.97484016418457,9.183484077453613,-41.677608489990234,-1.419634461402893,-2.7310261726379395,9.213102340698242,0.031896866858005524,-0.04608147218823433,-0.003847852349281311
-16.958642959594727,9.161844253540039,-41.672698974609375,-1.4235740900039673,-2.7035810947418213,9.227448463439941,0.030144860967993736,-0.045710425823926926,-0.005135311745107174
-16.94190788269043,9.145059585571289,-41.6707649230957,-1.433626413345337,-2.680422306060791,9.24862289428711,0.030188079923391342,-0.02675355039536953,-0.006067752838134766
-16.926532745361328,9.143592834472656,-41.67380142211914,-1.4509553909301758,-2.6493172645568848,9.243005752563477,0.027363192290067673,-0.017336757853627205,-0.006575883831828833
-16.91342544555664,9.141289710998535,-41.67580032348633,-1.4737519025802612,-2.6390750408172607,9.238887786865234,0.02606455236673355,-0.009551272727549076,-0.006194785237312317
-16.89874267578125,9.138422966003418,-41.67523193359375,-1.4909662008285522,-2.6282413005828857,9.242807388305664,0.026525743305683136,-0.010251626372337341,-0.002810731763020158
-16.880861282348633,9.131385803222656,-41.6693229675293,-1.5387204885482788,-2.6386449337005615,9.265312194824219,0.02892557717859745,-0.011305883526802063,0.00049453234532848
-16.86029624938965,9.123916625976562,-41.66058349609375,-1.572204351425171,-2.676337957382202,9.276410102844238,0.03080536052584648,-0.013220311142504215,0.0055374582298099995
-16.840295791625977,9.11137580871582,-41.64591979980469,-1.6033209562301636,-2.6947357654571533,9.240555763244629,0.028769860044121742,-0.023681670427322388,0.01054611150175333
-16.824228286743164,9.086759567260742,-41.62540054321289,-1.5973035097122192,-2.6655874252319336,9.219026565551758,0.024091266095638275,-0.03846026957035065,0.014950151555240154
-16.80964469909668,9.059555053710938,-41.60171890258789,-1.5771949291229248,-2.666527509689331,9.227093696594238,0.023373592644929886,-0.03988407924771309,0.018933791667222977
-16.792484283447266,9.041881561279297,-41.5804443359375,-1.554497241973877,-2.6393141746520996,9.232743263244629,0.02463441900908947,-0.036017224192619324,0.019916333258152008
-16.775524139404297,9.029726028442383,-41.56198501586914,-1.5488018989562988,-2.6076440811157227,9.222453117370605,0.023066068068146706,-0.030694901943206787,0.021186286583542824
-16.762239456176758,9.021270751953125,-41.54471206665039,-1.5110102891921997,-2.611218214035034,9.227401733398438,0.019810913130640984,-0.02534799836575985,0.02073105424642563
-16.74920654296875,9.01463794708252,-41.53022384643555,-1.4737169742584229,-2.643357515335083,9.246085166931152,0.02181847020983696,-0.020970778539776802,0.018923170864582062
-16.732444763183594,9.009561538696289,-41.51728439331055,-1.4628673791885376,-2.662522077560425,9.280668258666992,0.023509003221988678,-0.016593189910054207,0.01829546131193638
-16.7191104888916,9.007827758789062,-41.50493240356445,-1.4443440437316895,-2.6580333709716797,9.29038143157959,0.017972474917769432,-0.010781362652778625,0.018104350194334984
-16.711917877197266,9.009567260742188,-41.49367904663086,-1.436699390411377,-2.6726934909820557,9.273394584655762,0.014853663742542267,-0.005709007382392883,0.017159247770905495
-16.701879501342773,9.0099515914917,-41.482566833496094,-1.4408830404281616,-2.7106680870056152,9.239761352539062,0.017354825511574745,-0.0073332348838448524,0.017527306452393532
-16.686885833740234,9.007279396057129,-41.46902084350586,-1.4432426691055298,-2.6881582736968994,9.211878776550293,0.01969691552221775,-0.006980076432228088,0.018796510994434357
-16.671960830688477,9.005110740661621,-41.454856872558594,-1.4366437196731567,-2.6646270751953125,9.215270042419434,0.019470788538455963,-0.008591637946665287,0.019817613065242767
-16.658367156982422,9.004183769226074,-41.440826416015625,-1.4465198516845703,-2.650925874710083,9.225390434265137,0.019945763051509857,-0.004136190749704838,0.01927707903087139
