Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-3.9692461490631104,-78.22772979736328,-179.82826232910156,9.591278076171875,-0.14159363508224487,1.9814783334732056,-0.005120039451867342,0.005474873818457127,-0.0027064241003245115
-3.9545485973358154,-78.22473907470703,-179.84707641601562,9.592267990112305,-0.12924078106880188,1.9796531200408936,-0.005713104736059904,0.010124034248292446,0.00012647360563278198
-3.9616472721099854,-78.21778869628906,-179.84210205078125,9.588493347167969,-0.14211581647396088,1.9858300685882568,-0.006323680281639099,0.011532195843756199,0.0008711591362953186
-3.958606004714966,-78.21904754638672,-179.841796875,9.587299346923828,-0.14286306500434875,1.9922964572906494,-0.007242710795253515,0.0007210299372673035,-0.0019125642720609903
-3.9546825885772705,-78.22515106201172,-179.83413696289062,9.59926700592041,-0.14147484302520752,1.9975464344024658,0.0012138858437538147,0.004371069837361574,0.0023970380425453186
-3.960263252258301,-78.22168731689453,-179.82017517089844,9.586628913879395,-0.1417829692363739,1.9860658645629883,0.0031674280762672424,0.006328709423542023,0.002287142211571336
-3.9613049030303955,-78.22590637207031,-179.81991577148438,9.585161209106445,-0.13979527354240417,1.9880245923995972,-0.005046277306973934,-0.005263834726065397,0.0010522082448005676
-3.9738266468048096,-78.23625183105469,-179.8126220703125,9.596860885620117,-0.12915946543216705,1.995182752609253,-0.0035572799388319254,-0.0023048371076583862,0.003816746175289154
-3.986097574234009,-78.23407745361328,-179.80125427246094,9.592641830444336,-0.1420070230960846,1.9885252714157104,-0.001936778542585671,0.004513747990131378,0.00356417172588408
-3.975282907485962,-78.2309799194336,-179.8052978515625,9.583614349365234,-0.14725011587142944,1.9869065284729004,-0.0031705950386822224,0.0031964858062565327,-0.0018719587242230773
-3.9544715881347656,-78.22820281982422,-179.82864379882812,9.598604202270508,-0.12736155092716217,1.9841309785842896,-0.001202896237373352,0.010692515410482883,-0.0005763024091720581
-3.9560089111328125,-78.22053527832031,-179.8264617919922,9.593311309814453,-0.12797315418720245,1.9833173751831055,-0.0037912277039140463,0.010016744956374168,0.001535750925540924
-3.963809013366699,-78.22172546386719,-179.82803344726562,9.579533576965332,-0.13827259838581085,1.9921972751617432,-0.008621439337730408,0.0026917087379842997,-3.241002559661865e-05
-3.9642252922058105,-78.22744750976562,-179.82394409179688,9.593216896057129,-0.1374192237854004,1.9991706609725952,-0.006214529741555452,0.0015916303964331746,0.00045206397771835327
-3.965115785598755,-78.22525787353516,-179.82492065429688,9.587712287902832,-0.13742150366306305,1.997328758239746,0.0027926641050726175,0.008984841406345367,0.0029129909817129374
-3.965778112411499,-78.22331237792969,-179.82252502441406,9.577178955078125,-0.13999272882938385,1.987520456314087,-0.0012431293725967407,-6.817280518589541e-05,0.0013528390554711223
-3.9683046340942383,-78.23236846923828,-179.81642150878906,9.587624549865723,-0.1359747052192688,1.9911822080612183,-0.0032529234886169434,-0.0023204830940812826,0.0016102567315101624
-3.978963851928711,-78.232421875,-179.80384826660156,9.595367431640625,-0.13074739277362823,1.9817516803741455,-0.0012181700440123677,0.005902908276766539,0.004641525447368622
-3.982585906982422,-78.22891998291016,-179.80690002441406,9.590620994567871,-0.14141660928726196,1.9825937747955322,-0.005605072248727083,0.002010352909564972,-0.00030286613036878407
-3.9674699306488037,-78.23175048828125,-179.81939697265625,9.603198051452637,-0.13554643094539642,1.9860793352127075,-0.0028211623430252075,0.0036278741899877787,-0.0006504357443191111
-3.9633002281188965,-78.2276840209961,-179.8284454345703,9.597285270690918,-0.13281309604644775,1.9913930892944336,-0.0017430634470656514,0.009731762111186981,0.0012742356630042195
-3.9629552364349365,-78.22364044189453,-179.83639526367188,9.583492279052734,-0.13611462712287903,1.983410120010376,-0.00568441953510046,0.005118361674249172,-0.0007878989563323557
-3.962731122970581,-78.2280044555664,-179.83790588378906,9.590907096862793,-0.1403394639492035,1.9905563592910767,-0.005836783908307552,0.0013248996110633016,0.001153535908088088
-3.968691825866699,-78.22731018066406,-179.81773376464844,9.601731300354004,-0.13891473412513733,1.9897050857543945,0.0012600795598700643,0.00880267471075058,0.0022491440176963806
-3.966252565383911,-78.22306060791016,-179.813720703125,9.580341339111328,-0.14563944935798645,1.9873344898223877,-0.002133101224899292,0.004287623334676027,0.0013148412108421326
-3.968204975128174,-78.22966766357422,-179.81834411621094,9.596546173095703,-0.13714945316314697,1.9895557165145874,-0.006067380309104919,-0.002828240394592285,0.0005966052995063365
-3.9759764671325684,-78.23431396484375,-179.8122100830078,9.603740692138672,-0.14100982248783112,1.9986964464187622,-0.0018853694200515747,0.0029815363232046366,0.0034881755709648132
-3.9762001037597656,-78.23047637939453,-179.81259155273438,9.591235160827637,-0.13842660188674927,1.991985559463501,-0.001373886945657432,0.005035660229623318,-2.8684735298156738e-05
-3.958914279937744,-78.23089599609375,-179.8280029296875,9.591856956481934,-0.14200954139232635,1.9868351221084595,-0.002984329592436552,0.0018229709239676595,-0.0015970319509506226
-3.9574384689331055,-78.2305908203125,-179.8318634033203,9.599388122558594,-0.12665191292762756,1.9905391931533813,-0.001070648548193276,0.007966347970068455,0.0022409483790397644
-3.9686763286590576,-78.22632598876953,-179.8284912109375,9.586254119873047,-0.12754948437213898,1.9875187873840332,-0.003928319085389376,0.0051079317927360535,0.002061389619484544
-3.9749276638031006,-78.23208618164062,-179.828857421875,9.585480690002441,-0.1522568017244339,1.9892215728759766,-0.00905059278011322,-0.003026798600330949,0.0010101125808432698
-3.979095697402954,-78.2349624633789,-179.81951904296875,9.598028182983398,-0.1413181722164154,1.9920200109481812,-0.00033751133014447987,0.007238797843456268,0.0028023498598486185
-3.970632314682007,-78.22528076171875,-179.81936645507812,9.59058666229248,-0.1419568955898285,1.9860714673995972,0.0016978010535240173,0.010695494711399078,0.00019092117145191878
-3.955967426300049,-78.2253189086914,-179.8256072998047,9.585055351257324,-0.13664335012435913,1.9815195798873901,-0.006008148659020662,0.001193024218082428,-0.0018049034988507628
-3.964595317840576,-78.23102569580078,-179.8275909423828,9.597004890441895,-0.13125209510326385,1.9997071027755737,-0.0062588597647845745,0.0035768370144069195,0.0032575801014900208
-3.980865716934204,-78.22895050048828,-179.80419921875,9.59457015991211,-0.146528959274292,1.9927409887313843,-0.0037096443120390177,0.004994310438632965,0.0019928442779928446
-3.96891450881958,-78.22994232177734,-179.80361938476562,9.589645385742188,-0.13682253658771515,1.9885848760604858,-0.002642720937728882,0.001416914165019989,-0.001479685422964394
-3.960261106491089,-78.23188018798828,-179.7975616455078,9.598830223083496,-0.13146339356899261,1.990856647491455,6.761401891708374e-05,0.0044884164817631245,0.002056919038295746
-3.9745824337005615,-78.22935485839844,-179.78367614746094,9.593780517578125,-0.1357758641242981,1.9833348989486694,-0.0011846424313262105,0.0050107017159461975,0.004005244933068752
-3.982783317565918,-78.23258209228516,-179.77967834472656,9.586935043334961,-0.14366981387138367,1.9882616996765137,-0.0071607534773647785,-0.0020697712898254395,0.0006159768090583384
-3.976032018661499,-78.23756408691406,-179.7924346923828,9.596909523010254,-0.14256444573402405,1.9939476251602173,-0.004098563455045223,0.00291261775419116,-2.2724269001628272e-05
-3.9691412448883057,-78.2293701171875,-179.79408264160156,9.597929000854492,-0.1368829756975174,1.982100248336792,0.0008286908268928528,0.013603084720671177,0.0016709789633750916
-3.9580891132354736,-78.22210693359375,-179.7992706298828,9.579174041748047,-0.14018692076206207,1.9863169193267822,-0.004313141573220491,0.006327591836452484,-0.0029809772968292236
-3.948603630065918,-78.22733306884766,-179.8065948486328,9.592333793640137,-0.12710720300674438,1.9971964359283447,-0.0054914504289627075,0.0028057026211172342,0.00010263176227454096
-3.9664480686187744,-78.22852325439453,-179.78964233398438,9.586893081665039,-0.13590502738952637,1.9991323947906494,-0.0032372772693634033,0.005127675831317902,0.004055165220052004
-3.976513147354126,-78.23020935058594,-179.77230834960938,9.584935188293457,-0.14110952615737915,1.9911527633666992,-0.003184005618095398,-0.0013202429981902242,0.0010332090314477682
-3.967862367630005,-78.23609161376953,-179.7762451171875,9.598475456237793,-0.14143988490104675,1.9910328388214111,0.0016825274797156453,0.0005280598998069763,0.001260451739653945
-3.969188690185547,-78.23312377929688,-179.76995849609375,9.599518775939941,-0.13049182295799255,1.9783400297164917,0.003671088023111224,0.0072380537167191505,0.004102848935872316
